 "stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code","zone_id"
000008005788,"","Suerhop",,"53.315903000000","9.855154000000",0,,0,"","HVV-HVV"
000009015245,"","Bruchmühlen",,"52.204416000000","8.449097000000",0,,0,"","360-7360"
000008011596,"","Gardelegen",,"52.518376000000","11.404536000000",0,,0,"",""
000009078185,"","Rodenkirchen(Oldb)",,"53.401290000000","8.455347000000",0,,0,"","840-1840"
000008001327,"","Castrop-Rauxel Hbf",,"51.573526000000","7.303980000000",0,,0,"",""
000008001323,"","Capelle(Westf)",,"51.735268000000","7.611080000000",0,,0,"",""
000008006541,"","Wohltorf",,"53.520589000000","10.278184000000",0,,0,"","606-179"
000008012352,"","Miesterhorst",,"52.466251000000","11.120178000000",0,,0,"",""
000008007831,"","Apensen",,"53.441667000000","9.612345000000",0,,0,"","HVV-HVV"
000008012351,"","Mieste",,"52.483750000000","11.204771000000",0,,0,"",""
000008004626,"","Oelde",,"51.829112000000","8.142599000000",0,,0,"",""
000008000244,"","Mannheim Hbf",,"49.479354000000","8.468921000000",0,,0,"",""
000008000243,"","Malsfeld",,"51.097605000000","9.534833000000",0,,0,"",""
000008000240,"","Mainz Hbf",,"50.001117000000","8.258720000000",0,,0,"",""
000008000364,"","Vienenburg",,"51.955111000000","10.561996000000",0,,0,"","81-81"
000009000035,"","List(Sylt) Fähre",,"55.015779000000","8.439799000000",0,,0,"","1010-1011"
000008013547,"","Hörschel Hp",,"51.007795000000","10.233271000000",0,,0,"",""
000008000004,"","Altenbeken",,"51.766433000000","8.943319000000",0,,0,"","KNT-KNT"
000008004589,"","Wildeck-Obersuhl",,"50.950619000000","10.026229000000",0,,0,"",""
000008013548,"","Herleshausen Hp",,"51.002642000000","10.171661000000",0,,0,"",""
000008000796,"","Banteln",,"52.066254000000","9.750249000000",0,,0,"","220-220"
000008000797,"","Bantorf",,"52.332253000000","9.417771000000",0,,0,"","3-3"
000009033817,"","Göttingen",,"51.536722000000","9.925875000000",0,,0,"","Göttingen-200"
000008011629,"","Gerstungen",,"50.964665000000","10.065041000000",0,,0,"",""
000009081336,"","Schierbrok",,"53.084604000000","8.579118000000",0,,0,"","720-1720"
000008005340,"","Schieder",,"51.922289000000","9.151630000000",0,,0,"","KNT-KNT"
000009056146,"","Linsburg Bahnhof",,"52.600786000000","9.324953000000",0,,0,"","1-1"
000009055895,"","Lindwedel",,"52.610943000000","9.689022000000",0,,0,"","4-4"
000009003452,"","Lingen Bahnhof/ZOB",,"52.519255000000","7.320804000000",0,,0,"","142-142"
000008000859,"","Malsfeld-Beiseförth",,"51.083076000000","9.553130000000",0,,0,"",""
000008013025,"","Stadtroda",,"50.868216000000","11.722792000000",0,,0,"",""
000008001558,"","Drensteinfurt",,"51.799158000000","7.733609000000",0,,0,"",""
000008000971,"","Hamburg Billwerder-Moorfleet",,"53.515589000000","10.096658000000",0,,0,"","306-39"
000008005106,"","Hamburg-Rissen",,"53.583216000000","9.757057000000",0,,0,"","401-60"
000009078056,"","Ritterhude",,"53.183595000000","8.753929000000",0,,0,"","209-1209"
000008005104,"","Rinteln",,"52.198936000000","9.077815000000",0,,0,"","Rinteln-RIN"
000008005102,"","Rinkerode",,"51.844383000000","7.689387000000",0,,0,"",""
000008001279,"","Burgdorf(Kreis Hannover)",,"52.448708000000","10.002837000000",0,,0,"","3-3"
000008001315,"","Buxtehude",,"53.470491000000","9.688314000000",0,,0,"","HVV-HVV"
000008001318,"","Calberlah",,"52.427559000000","10.624914000000",0,,0,"","16-16"
000008003382,"","Königslutter",,"52.257166000000","10.812489000000",0,,0,"","35-35"
000008003388,"","Körle",,"51.171588000000","9.513137000000",0,,0,"",""
000008002745,"","Hemmerde",,"51.553942000000","7.803364000000",0,,0,"",""
000009098668,"","Westerstede-Ocholt",,"53.202288000000","7.886531000000",0,,0,"","166-166"
000008002461,"","Gütersloh Hbf",,"51.906941000000","8.385071000000",0,,0,"",""
000008004735,"","Otze",,"52.487617000000","10.017114000000",0,,0,"","3-3"
000008002507,"","Hagen(Han)",,"52.573690000000","9.408946000000",0,,0,"","3-3"
000009034542,"","Haffkrug",,"54.054428000000","10.742970000000",0,,0,"","5815-5817"
000009026094,"","Etelsen",,"52.999194000000","9.123734000000",0,,0,"","120-1120"
000008012494,"","Niedersachswerfen",,"51.545067000000","10.763890000000",0,,0,"","PH-PH"
000008012492,"","Gernrode-Niederorschel",,"51.383224000000","10.416533000000",0,,0,"",""
000009007512,"","Bassum",,"52.847474000000","8.739990000000",0,,0,"","530-1530"
000009004766,"","Bad Gandersheim",,"51.867450000000","10.020405000000",0,,0,"","910-910"
000009004977,"","Bad Iburg Bahnhof",,"52.149311000000","8.037212000000",0,,0,"","416-7416"
000008000076,"","Soest",,"51.578419000000","8.104589000000",0,,0,"",""
000008000074,"","Dillenburg",,"50.734883000000","8.294088000000",0,,0,"",""
000008000073,"","Singen(Hohentwiel)",,"47.758438000000","8.840383000000",0,,0,"",""
000009019646,"","Delmenhorst",,"53.052782000000","8.629879000000",0,,0,"","710-1710"
000008000071,"","Derneburg",,"52.096889000000","10.143723000000",0,,0,"","200-200"
000008010385,"","Wolkramshausen",,"51.440021000000","10.745663000000",0,,0,"",""
000008004297,"","Haunetal-Neukirchen",,"50.770838000000","9.692546000000",0,,0,"",""
000008000780,"","Hamburg-Bahrenfeld",,"53.560060000000","9.910778000000",0,,0,"","101-13"
000008000115,"","Fulda",,"50.554723000000","9.683977000000",0,,0,"",""
000008013250,"","Wegenstedt",,"52.387075000000","11.208882000000",0,,0,"",""
000009000056,"","Leschede",,"52.397644000000","7.305961000000",0,,0,"","908-7908"
000008003655,"","Leopoldstal",,"51.844497000000","8.971182000000",0,,0,"",""
000008000118,"","Gelsenkirchen Hbf",,"51.504903000000","7.102455000000",0,,0,"",""
000008003659,"","Letter",,"52.393898000000","9.639480000000",0,,0,"","2-2"
000008000846,"","Beelen",,"51.929320000000","8.116159000000",0,,0,"",""
000009058098,"","Lübeck-Travemünde Hafen",,"53.958759000000","10.865587000000",0,,0,"","6007-6022"
000009029506,"","Garding",,"54.326111000000","8.778075000000",0,,0,"","1340-1441"
000008003772,"","Lübbecke(Westf)",,"52.306341000000","8.605732000000",0,,0,"",""
000009057655,"","Lübberstedt",,"53.343156000000","8.785172000000",0,,0,"","220-1220"
000009058104,"","Lübeck-Travemünde Strand",,"53.964795000000","10.875604000000",0,,0,"","6007-6023"
000009021303,"","Dorum",,"53.688841000000","8.575820000000",0,,0,"","270-1270"
000008001545,"","Dortmund-Sölde",,"51.495460000000","7.589205000000",0,,0,"",""
000008001543,"","Dortmund-Mengede",,"51.570345000000","7.374374000000",0,,0,"",""
000008003410,"","Hamburg Kornweg",,"53.632381000000","10.053841000000",0,,0,"","204-35"
000008000961,"","Dortmund-Hörde",,"51.487782000000","7.500029000000",0,,0,"",""
000008002830,"","Hildesheim Ost",,"52.146551000000","9.963169000000",0,,0,"","100-100"
000009016062,"","Burhafe(Ostfriesl)",,"53.606557000000","7.711074000000",0,,0,"","300-300"
000008001692,"","Ehringhausen(Kr Lippstadt)",,"51.662813000000","8.449260000000",0,,0,"",""
000009096819,"","Wehdel(Schiffdorf)",,"53.512364000000","8.806549000000",0,,0,"","265-1265"
000009070250,"","Oerel",,"53.494156000000","9.032470000000",0,,0,"","370-370"
000009084140,"","Sellstedt",,"53.515529000000","8.723057000000",0,,0,"","260-1260"
000008003096,"","Isselhorst-Avenwedde",,"51.939976000000","8.438524000000",0,,0,"",""
000008003091,"","Isernhagen",,"52.486091000000","9.803842000000",0,,0,"","2-2"
000009098401,"","Westerhausen(Melle)",,"52.236307000000","8.278636000000",0,,0,"","363-7363"
000008006360,"","Westbarthausen",,"52.096975000000","8.232642000000",0,,0,"","KNT-KNT"
000008006361,"","Westbevern",,"52.030984000000","7.743702000000",0,,0,"","KNT-KNT"
000008001872,"","Eschede",,"52.740784000000","10.230135000000",0,,0,"","53-53"
000008004720,"","Höxter-Ottbergen",,"51.710990000000","9.304909000000",0,,0,"","NRW-NRW"
000009072578,"","Ottersberg(b Bremen)",,"53.096847000000","9.133048000000",0,,0,"","320-1320"
000008002575,"","Handeloh",,"53.241693000000","9.844711000000",0,,0,"","HVV-HVV"
000008006001,"","Unterlüß",,"52.834315000000","10.299906000000",0,,0,"","67-67"
000008001910,"","Essen-Kray Nord",,"51.469430000000","7.080476000000",0,,0,"",""
000008000344,"","Wittingen",,"52.727291000000","10.723174000000",0,,0,"","13-13"
000008000342,"","Weetzen",,"52.298351000000","9.635376000000",0,,0,"","2-2"
000008003986,"","Mersch(Westf)",,"51.762112000000","7.737412000000",0,,0,"",""
000008000064,"","Celle",,"52.620963000000","10.062634000000",0,,0,"","1-1"
000008000068,"","Darmstadt Hbf",,"49.872503000000","8.629636000000",0,,0,"",""
000008000107,"","Freiburg(Brsg) Hbf",,"47.997697000000","7.841170000000",0,,0,"",""
000008000105,"","Frankfurt(Main) Hbf",,"50.107145000000","8.663789000000",0,,0,"",""
000008000102,"","Finnentrop",,"51.173048000000","7.964563000000",0,,0,"",""
000009027253,"","Flensburg",,"54.774049000000","9.436687000000",0,,0,"","2000-2001"
000008000101,"","Eutingen im Gäu",,"48.479952000000","8.782236000000",0,,0,"",""
000008010097,"","Eisenach",,"50.976922000000","10.331986000000",0,,0,"",""
000008011602,"","Gebra(Hainleite)",,"51.427155000000","10.595388000000",0,,0,"",""
000008010093,"","Eberswalde Hbf",,"52.834021000000","13.797062000000",0,,0,"",""
000008003640,"","Lengerich(Westf)",,"52.175785000000","7.878459000000",0,,0,"","KNT-KNT"
000008010099,"","Elsterwerda",,"51.459677000000","13.516428000000",0,,0,"",""
000009056855,"","Loxstedt",,"53.474779000000","8.654205000000",0,,0,"","240-1240"
000008005635,"","Münster-Sprakel",,"52.041513000000","7.619982000000",0,,0,"","NRW-NRW"
000008005047,"","Rethen(Leine)",,"52.285807000000","9.819496000000",0,,0,"","2-2"
000008013004,"","Sollstedt",,"51.413673000000","10.529848000000",0,,0,"",""
000008013005,"","Solpke",,"52.500416000000","11.294178000000",0,,0,"",""
000008005638,"","Springe",,"52.215150000000","9.556238000000",0,,0,"","3-3"
000008000957,"","Bieren-Rödinghausen",,"52.239275000000","8.516964000000",0,,0,"",""
000009010019,"","Bienenbüttel",,"53.142090000000","10.484754000000",0,,0,"","2001-2001"
000008000953,"","Bielefeld Ost",,"52.024013000000","8.559416000000",0,,0,"",""
000008003400,"","Konstanz",,"47.658754000000","9.177312000000",0,,0,"",""
000008002824,"","Hiddenhausen-Schweicheln",,"52.158440000000","8.668239000000",0,,0,"","NRW-NRW"
000008005160,"","Ronnenberg",,"52.323073000000","9.651786000000",0,,0,"","2-2"
000008005161,"","Ronshausen",,"50.946016000000","9.854425000000",0,,0,"",""
000008003522,"","Langelsheim",,"51.930120000000","10.343173000000",0,,0,"","85-85"
000008001258,"","Büsenbachtal",,"53.269595000000","9.858592000000",0,,0,"","HVV-HVV"
000009018980,"","Dannenberg(Elbe) Ost",,"53.104932000000","11.117713000000",0,,0,"","Dannenberg-DBG"
000008001686,"","Ehlenbruch",,"51.981270000000","8.741243000000",0,,0,"",""
000008001687,"","Ehlershausen",,"52.523609000000","10.029596000000",0,,0,"","3-3"
000009085458,"","Soltau Nord",,"53.000974000000","9.860970000000",0,,0,"","20-20"
000009040581,"","Heinschenwalde",,"53.498699000000","8.972924000000",0,,0,"","370-370"
000009028359,"","Frelsdorf",,"53.501305000000","8.901283000000",0,,0,"","230-1230"
000009029720,"","Geestenseth",,"53.506617000000","8.858876000000",0,,0,"","230-1230"
000009014519,"","Bremervörde",,"53.483184000000","9.139755000000",0,,0,"","380-380"
000008001134,"","Braunschweig-Gliesmarode",,"52.275600000000","10.551695000000",0,,0,"","40-40"
000009041857,"","Hesedorf(Bremervörde)",,"53.472714000000","9.194986000000",0,,0,"","380-380"
000008003088,"","Hamburg-Iserbrook",,"53.576606000000","9.814049000000",0,,0,"","301-43"
000008010404,"","Berlin-Spandau",,"52.534648000000","13.196898000000",0,,0,"",""
000008010405,"","Berlin Wannsee",,"52.420972000000","13.179528000000",0,,0,"",""
000008001867,"","Ibbenbüren-Esch",,"52.299746000000","7.655968000000",0,,0,"","NRW-NRW"
000008006358,"","Wesseln(Nds.)",,"52.081105000000","10.034244000000",0,,0,"","190-190"
000008004719,"","Hamburg-Othmarschen",,"53.559233000000","9.885967000000",0,,0,"","201-16"
000009093627,"","Verden(Aller)",,"52.920863000000","9.237906000000",0,,0,"","130-1130"
000008002561,"","Hamburg-Wilhelmsburg",,"53.498936000000","10.007006000000",0,,0,"","108-40"
000008001900,"","Essen-Altenessen",,"51.484370000000","7.007252000000",0,,0,"",""
000008006078,"","Vernawahlshausen",,"51.629529000000","9.614442000000",0,,0,"","VSN-VSN"
000008006116,"","Vorhop",,"52.648040000000","10.656384000000",0,,0,"","13-13"
000009094547,"","Volpriehausen",,"51.660967000000","9.737822000000",0,,0,"","VSN-VSN"
000008002203,"","Geeste",,"52.598467000000","7.312313000000",0,,0,"","Geeste-GEE"
000008000056,"","Buchholz(Nordheide)",,"53.324683000000","9.876266000000",0,,0,"","HVV-HVV"
000008000055,"","Bruchsal",,"49.124622000000","8.589649000000",0,,0,"",""
000009013927,"","Bremen Hbf",,"53.083456000000","8.813719000000",0,,0,"","100-1100"
000009014418,"","Bremerhaven Hbf",,"53.534832000000","8.599605000000",0,,0,"","250-1250"
000008000058,"","Büchen",,"53.474972000000","10.623298000000",0,,0,"","726-320"
000009031239,"","Goldenstedt(Oldb)",,"52.800579000000","8.394434000000",0,,0,"","Goldenstedt(Oldb)-GOL"
000008000059,"","Bünde(Westf)",,"52.202075000000","8.573876000000",0,,0,"","NRW-NRW"
000008000177,"","Horb",,"48.441471000000","8.688982000000",0,,0,"",""
000008000171,"","Unna",,"51.538982000000","7.692858000000",0,,0,"",""
000008010085,"","Dresden Hbf",,"51.040563000000","13.732035000000",0,,0,"",""
000008010080,"","Döbeln Hbf",,"51.126568000000","13.094988000000",0,,0,"",""
000008000483,"","Alfeld(Leine)",,"51.981210000000","9.818271000000",0,,0,"","260-260"
000008000488,"","Algermissen",,"52.252335000000","9.966595000000",0,,0,"","120-120"
000008000489,"","Aligse",,"52.403462000000","9.979349000000",0,,0,"","101-101"
000008011714,"","Groß Ammensleben",,"52.235646000000","11.525417000000",0,,0,"",""
000009085676,"","Speele",,"51.377396000000","9.563668000000",0,,0,"","Staufenberg-Speele-3311"
000008002812,"","Hessisch-Oldendorf",,"52.166540000000","9.243935000000",0,,0,"","6-6"
000008002810,"","Hesseln(Halle/Westf)",,"52.068397000000","8.311956000000",0,,0,"","KNT-KNT"
000008003478,"","Kupfermühle",,"53.762193000000","10.326469000000",0,,0,"","605-258"
000008001245,"","Bückeburg",,"52.267716000000","9.047551000000",0,,0,"","5-5"
000008002933,"","Hofgeismar",,"51.499186000000","9.395461000000",0,,0,"",""
000008003518,"","Hamburg Landungsbrücken",,"53.546132000000","9.971281000000",0,,0,"","100-6"
000008003519,"","Hamburg Landwehr",,"53.561199000000","10.038021000000",0,,0,"","105-7"
000008004883,"","Lünen-Preußen",,"51.588150000000","7.539692000000",0,,0,"",""
000008001360,"","Dahlenburg",,"53.169343000000","10.708883000000",0,,0,"","HVV-HVV"
000009089501,"","Sörup",,"54.716591000000","9.669982000000",0,,0,"","1580-1582"
000008001007,"","Hamburg-Blankenese",,"53.564364000000","9.814607000000",0,,0,"","301-41"
000008001000,"","Bissendorf(Wedemark)",,"52.522705000000","9.748191000000",0,,0,"","3-3"
000008001790,"","Engen(Hegau)",,"47.856347000000","8.772786000000",0,,0,"",""
000009012827,"","Bramsche(Hase)",,"52.410845000000","7.974894000000",0,,0,"","640-7640"
000009012880,"","Bramstedt(b Syke)",,"52.871478000000","8.785679000000",0,,0,"","530-1530"
000009012657,"","Brake(Unterweser)",,"53.328731000000","8.481235000000",0,,0,"","830-1830"
000008001121,"","Brakel(Höxter)",,"51.712165000000","9.183200000000",0,,0,"",""
000008004665,"","Oker",,"51.904879000000","10.478146000000",0,,0,"","80-80"
000008004661,"","Hamburg-Ohlsdorf",,"53.620873000000","10.031968000000",0,,0,"","105-36"
000009071069,"","Oldenbüttel",,"53.284416000000","8.810493000000",0,,0,"","220-1220"
000008006342,"","Werl",,"51.558073000000","7.914136000000",0,,0,"",""
000009072199,"","Osterode am Harz Mitte",,"51.726038000000","10.245443000000",0,,0,"","Osterode-3100"
000009072193,"","Osterode am Harz Leege",,"51.717059000000","10.273027000000",0,,0,"","Osterode-3100"
000008006348,"","Werne a d Lippe",,"51.669250000000","7.622934000000",0,,0,"",""
000008003199,"","Kassel-Oberzwehren",,"51.276348000000","9.454028000000",0,,0,"",""
000008004709,"","Osterwald(Salzhemmendorf)",,"52.097283000000","9.636514000000",0,,0,"","5-5"
000008002557,"","Hamburg-Neugraben",,"53.474143000000","9.852048000000",0,,0,"","9900-58"
000008002554,"","Hamburg-Bergedorf",,"53.489832000000","10.206171000000",0,,0,"","506-89"
000008002555,"","Hamburg-Eidelstedt",,"53.595887000000","9.907097000000",0,,0,"","202-28"
000008006062,"","Hamburg-Veddel",,"53.521703000000","10.013313000000",0,,0,"","108-27"
000008002553,"","Hamburg-Altona",,"53.552695000000","9.935175000000",0,,0,"","101-13"
000008002550,"","Hamburg Holstenstraße",,"53.561762000000","9.949741000000",0,,0,"","101-14"
000008006060,"","Vechelde",,"52.257714000000","10.359146000000",0,,0,"","53-53"
000009093151,"","Vechta",,"52.729029000000","8.280491000000",0,,0,"","Vechta-VEC"
000008002558,"","Hamburg-Rahlstedt",,"53.604857000000","10.154396000000",0,,0,"","305-52"
000008002559,"","Hamburg-Stellingen (Arenen)",,"53.589843000000","9.918336000000",0,,0,"","101-17"
000008002274,"","Gifhorn Stadt",,"52.479774000000","10.542940000000",0,,0,"","10-10"
000008006104,"","Voldagsen(Coppenbrügge)",,"52.101535000000","9.582741000000",0,,0,"","6-6"
000008000046,"","Siegen",,"50.875939000000","8.016508000000",0,,0,"",""
000008000044,"","Bonn Hbf",,"50.732008000000","7.097136000000",0,,0,"",""
000008000043,"","Seesen",,"51.887263000000","10.173898000000",0,,0,"","84-84"
000008000048,"","Brackwede",,"51.997378000000","8.498426000000",0,,0,"","KNT-KNT"
000008000049,"","Braunschweig Hbf",,"52.252218000000","10.540295000000",0,,0,"","40-40"
000009041699,"","Herzberg am Harz",,"51.643886000000","10.329837000000",0,,0,"","Herzberg-3130"
000009041892,"","Hesepe",,"52.439544000000","7.967460000000",0,,0,"","641-7641"
000008000164,"","Herne",,"51.543652000000","7.217830000000",0,,0,"",""
000008000162,"","Herford",,"52.119609000000","8.663643000000",0,,0,"","NRW-NRW"
000008000163,"","Tuttlingen",,"47.980579000000","8.798542000000",0,,0,"",""
000009092160,"","Uelzen",,"52.969791000000","10.553017000000",0,,0,"","2005-2005"
000008000169,"","Hildesheim Hbf",,"52.160626000000","9.953497000000",0,,0,"","100-100"
000008010193,"","Königs Wusterhausen",,"52.296635000000","13.631472000000",0,,0,"",""
000008005616,"","Spaichingen",,"48.068987000000","8.740147000000",0,,0,"",""
000009085578,"","Sottrum(Kr Rotenburg)",,"53.101279000000","9.250181000000",0,,0,"","330-330"
000008005610,"","Sontra",,"51.072153000000","9.930934000000",0,,0,"",""
000008003460,"","Halstenbek Krupunder",,"53.615823000000","9.867762000000",0,,0,"","302-46"
000009041718,"","Herzberg am Harz Schloss",,"51.654474000000","10.332832000000",0,,0,"","Herzberg-3130"
000008002801,"","Herzebrock",,"51.880225000000","8.236268000000",0,,0,"",""
000008003469,"","Künsebeck",,"52.036703000000","8.384340000000",0,,0,"","KNT-KNT"
000008002923,"","Höxter Rathaus",,"51.772604000000","9.381918000000",0,,0,"","Höxter-700"
000008002920,"","Hövelhof",,"51.823991000000","8.661685000000",0,,0,"",""
000008002921,"","Hövelriege",,"51.865123000000","8.642067000000",0,,0,"",""
000009018450,"","Cuxhaven",,"53.860667000000","8.703886000000",0,,0,"","1-1"
000009011213,"","Bohmte",,"52.361602000000","8.307526000000",0,,0,"","228-7228"
000008001782,"","Emsdetten",,"52.176750000000","7.531528000000",0,,0,"","NRW-NRW"
000008005292,"","Sarstedt (Zug)",,"52.232600000000","9.842592000000",0,,0,"","1100-1100"
000008001781,"","Empelde(Bahn)",,"52.340157000000","9.668982000000",0,,0,"","1-1"
000009092881,"","Uslar-Offensen",,"51.588886000000","9.679817000000",0,,0,"","Offensen-436"
000008001118,"","Brake(b Bielefeld)",,"52.069653000000","8.604914000000",0,,0,"","KNT-KNT"
000008003182,"","Bad Karlshafen",,"51.646270000000","9.445710000000",0,,0,"","Bad Karlshafen-630"
000009093050,"","Varel",,"53.399068000000","8.150148000000",0,,0,"","211-211"
000008002545,"","Halstenbek",,"53.630377000000","9.839092000000",0,,0,"","302-45"
000008004415,"","Vellmar-Niedervellmar",,"51.351851000000","9.478438000000",0,,0,"",""
000008002548,"","Hamburg Dammtor (Messe/CCH)",,"53.560751000000","9.989566000000",0,,0,"","100-3"
000008006058,"","Vastorf",,"53.199049000000","10.555558000000",0,,0,"","HVV-HVV"
000008002549,"","Hamburg Hbf",,"53.552736000000","10.006909000000",0,,0,"","100-1"
000009030495,"","Gettorf",,"54.409818000000","9.978899000000",0,,0,"","3340-3341"
000008010226,"","Magdeburg-Neustadt",,"52.148843000000","11.641703000000",0,,0,"",""
000008010224,"","Magdeburg Hbf",,"52.130349000000","11.626891000000",0,,0,"",""
000008002262,"","Geseke",,"51.645230000000","8.510292000000",0,,0,"",""
000009095568,"","Walkenried",,"51.584827000000","10.608951000000",0,,0,"","VSN-VSN"
000008010222,"","Lutherstadt Wittenberg Hbf",,"51.867811000000","12.662285000000",0,,0,"",""
000008010220,"","Lübbenau(Spreewald)",,"51.862169000000","13.960900000000",0,,0,"",""
000008000627,"","Ashausen",,"53.368693000000","10.145564000000",0,,0,"","9900-497"
000008000624,"","Aschendorf",,"53.052179000000","7.337153000000",0,,0,"","Papenburg-PAP"
000008000623,"","Ascheberg(Westf)",,"51.782991000000","7.600749000000",0,,0,"",""
000008006484,"","Winsen(Luhe)",,"53.353839000000","10.207691000000",0,,0,"","HVV-HVV"
000008006482,"","Winninghausen",,"52.323325000000","9.436305000000",0,,0,"","3-3"
000008002304,"","Göhrde",,"53.167749000000","10.851118000000",0,,0,"","HVV-HVV"
000009100494,"","Wintermoor (Zug)",,"53.186138000000","9.828536000000",0,,0,"","2-2"
000008000156,"","Heidelberg Hbf",,"49.403567000000","8.675442000000",0,,0,"",""
000009039918,"","Heidkrug",,"53.057061000000","8.679839000000",0,,0,"","709-1709"
000009082392,"","Schortens-Heidmühle",,"53.542211000000","7.946291000000",0,,0,"","202-202"
000008000152,"","Hannover Hbf",,"52.377373000000","9.741991000000",0,,0,"","1-1"
000008000150,"","Hanau Hbf",,"50.120953000000","8.929000000000",0,,0,"",""
000008000151,"","Bad Bentheim [Grenze]",,"52.309101000000","7.040160000000",0,,0,"","NL-NL"
000008011657,"","Görsbach",,"51.455733000000","10.941792000000",0,,0,"","PH-PH"
000008000159,"","Helmstedt",,"52.222086000000","11.010553000000",0,,0,"","30-30"
000008010184,"","Chemnitz Hbf",,"50.839696000000","12.930877000000",0,,0,"",""
000009053589,"","Langwedel(Kr Verden)",,"52.977853000000","9.195231000000",0,,0,"","120-1120"
000008002873,"","Hamburg Hochkamp",,"53.561370000000","9.842076000000",0,,0,"","201-42"
000009017280,"","Büsum (Hafen)",,"54.124600000000","8.860816000000",0,,0,"","2570-2571"
000009053790,"","Lauenbrück",,"53.197010000000","9.563755000000",0,,0,"","360-360"
000008003577,"","Lauenburg(Elbe)",,"53.369555000000","10.567586000000",0,,0,"","616-198"
000008002916,"","Hörstmar(Lippe)",,"52.012502000000","8.844978000000",0,,0,"",""
000008002915,"","Hörstel",,"52.295686000000","7.591557000000",0,,0,"","NRW-NRW"
000009053845,"","Lauenförde-Beverungen",,"51.658568000000","9.392742000000",0,,0,"","Lauenförde-3573"
000008001342,"","Coppenbrügge",,"52.119454000000","9.537180000000",0,,0,"","6-6"
000008003212,"","Kattenvenne",,"52.113273000000","7.860281000000",0,,0,"","KNT-KNT"
000008001063,"","Börßum",,"52.060463000000","10.568935000000",0,,0,"","75-75"
000008001061,"","Bönen",,"51.598015000000","7.757296000000",0,,0,"",""
000009080469,"","Sandkrug",,"53.054968000000","8.254901000000",0,,0,"","920-1920"
000009080383,"","Sande(Kr Friesland)",,"53.490267000000","8.031507000000",0,,0,"","203-203"
000008005283,"","Sandebeck",,"51.818371000000","8.986954000000",0,,0,"",""
000008001106,"","Wildeck-Bosserode",,"50.945697000000","9.993002000000",0,,0,"",""
000009080501,"","Sandwehle",,"54.325749000000","8.758482000000",0,,0,"","1340-1445"
000008001492,"","Dollbergen",,"52.417153000000","10.181657000000",0,,0,"","3-3"
000008001493,"","Dollern",,"53.545425000000","9.558080000000",0,,0,"","HVV-HVV"
000008004760,"","Peine",,"52.318942000000","10.232145000000",0,,0,"","4-4"
000009092865,"","Uslar",,"51.654448000000","9.655143000000",0,,0,"","Uslar-430"
000008001957,"","Fallersleben",,"52.423496000000","10.717325000000",0,,0,"","20-20"
000009004693,"","Bad Fallingbostel",,"52.862770000000","9.699813000000",0,,0,"","28-28"
000008010217,"","Lübben(Spreewald)",,"51.939737000000","13.877182000000",0,,0,"",""
000009005261,"","Bad Malente-Gremsmühlen Bahnhof",,"54.166912000000","10.551750000000",0,,0,"","5665-5666"
000008002259,"","Gertenbach",,"51.380066000000","9.804113000000",0,,0,"","VSN-VSN"
000008010334,"","Stendal",,"52.594723000000","11.854412000000",0,,0,"",""
000008002370,"","Lennestadt-Grevenbrück",,"51.141781000000","8.017977000000",0,,0,"",""
000008000735,"","Bad Pyrmont",,"51.974233000000","9.272719000000",0,,0,"","6-6"
000008000732,"","Bad Oeynhausen",,"52.205398000000","8.796523000000",0,,0,"","NRW-NRW"
000008000147,"","Hamburg-Harburg",,"53.455908000000","9.991701000000",0,,0,"","9900-56"
000009101879,"","Wulften(Harz)",,"51.659421000000","10.175796000000",0,,0,"","VSN-VSN"
000008000140,"","Guntershausen",,"51.229917000000","9.466997000000",0,,0,"",""
000008002680,"","Hamm-Heessen",,"51.709195000000","7.831551000000",0,,0,"",""
000009005811,"","Bad Sachsa",,"51.581912000000","10.573120000000",0,,0,"","Bad Sachsa-3150"
000008012289,"","Magdeburg-Eichenweiler",,"52.166448000000","11.657982000000",0,,0,"",""
000008000148,"","Hameln",,"52.101845000000","9.375823000000",0,,0,"","6-6"
000008000149,"","Hamm(Westf)",,"51.678078000000","7.807821000000",0,,0,"",""
000008000297,"","Paderborn Hbf",,"51.712979000000","8.740505000000",0,,0,"","KNT-KNT"
000008005717,"","Stelle(Kr Harburg)",,"53.387699000000","10.109023000000",0,,0,"","9900-495"
000009071612,"","Osnabrück Hbf",,"52.273129000000","8.060825000000",0,,0,"","100-7100"
000008002864,"","Hittfeld",,"53.403712000000","9.974525000000",0,,0,"","9900-94"
000009042663,"","Hitzacker(Elbe)",,"53.139204000000","11.038413000000",0,,0,"","HVV-HVV"
000008000290,"","Offenburg",,"48.476475000000","7.946723000000",0,,0,"",""
000009090291,"","Oldenburg(Oldb) Hbf",,"53.143813000000","8.222958000000",0,,0,"","740-1740"
000008003563,"","Lathen",,"52.860749000000","7.322574000000",0,,0,"","Lathen-LAT"
000008005436,"","Schüttorf",,"52.316840000000","7.220610000000",0,,0,"","105-105"
000008002903,"","Wildeck-Hönebach",,"50.935432000000","9.944241000000",0,,0,"",""
000009048515,"","Katharinenheerd(DB)",,"54.334163000000","8.830489000000",0,,0,"","1340-1444"
